"First Name","Gender","Start Date","Last Login Time","Salary","Bonus %","State","Abbreviation"
Jason,Male,1998-11-20 00:00:00.000,"2:54 PM",69244,6.22,Hawaii,HI
Nicholas,Male,2013-03-01 00:00:00.000,"9:26 PM",101036,2.826,Hawaii,HI
Aaron,Male,1990-07-22 00:00:00.000,"2:53 PM",52119,11.343,Hawaii,HI
Louise,Female,2003-05-13 00:00:00.000,"9:47 AM",46666,1.886,Hawaii,HI
Julie,Female,1998-04-23 00:00:00.000,"5:52 AM",73437,2.518,Hawaii,HI
Kathy,Female,1987-05-08 00:00:00.000,"6:19 PM",86318,18.492,Hawaii,HI
,Male,2016-05-24 00:00:00.000,"9:17 PM",76409,7.008,Hawaii,HI
Chris,Male,2006-12-12 00:00:00.000,"1:57 AM",71642,1.496,Hawaii,HI
Cheryl,Female,1994-08-16 00:00:00.000,"8:33 AM",67150,15.85,Hawaii,HI
Gregory,Male,2009-05-15 00:00:00.000,"3:52 PM",142208,11.204,Hawaii,HI
Wayne,Male,1992-01-30 00:00:00.000,"3:01 PM",81183,17.066,Hawaii,HI
Beverly,Female,2005-11-30 00:00:00.000,"2:57 AM",107163,3.665,Hawaii,HI
Willie,Male,2009-08-22 00:00:00.000,"1:03 PM",55038,19.691,Hawaii,HI
Terry,,2016-07-15 00:00:00.000,"12:29 AM",140002,19.49,Hawaii,HI
Scott,Male,2012-11-17 00:00:00.000,"2:47 PM",146812,1.965,Hawaii,HI
Annie,Female,1994-12-19 00:00:00.000,"6:19 AM",40119,4.338,Hawaii,HI
,Male,1995-02-21 00:00:00.000,"12:26 AM",136602,10.429,Hawaii,HI
Ruth,Female,2000-10-24 00:00:00.000,"4:13 AM",69579,18.029,Hawaii,HI
Deborah,,1983-02-03 00:00:00.000,"11:38 PM",101457,6.662,Hawaii,HI
Patricia,Female,2015-01-09 00:00:00.000,"4:16 AM",121232,16.624,Hawaii,HI
Albert,Male,2007-09-30 00:00:00.000,"5:34 PM",102626,15.843,Hawaii,HI
Charles,,1987-03-01 00:00:00.000,"1:00 PM",137171,5.574,Hawaii,HI
Tina,Female,2005-01-17 00:00:00.000,"9:11 AM",88276,14.248,Hawaii,HI
Jeremy,Male,2001-08-09 00:00:00.000,"3:56 AM",43354,13.946,Hawaii,HI
Craig,Male,1996-04-14 00:00:00.000,"9:17 AM",125556,7.996,Hawaii,HI
Jose,Male,2002-07-11 00:00:00.000,"9:15 AM",59862,3.269,Hawaii,HI
Lawrence,Male,2005-05-13 00:00:00.000,"1:25 AM",74640,18.641,Hawaii,HI
Helen,Female,1997-10-31 00:00:00.000,"2:43 AM",52875,4.188,Hawaii,HI
Walter,Male,2007-08-04 00:00:00.000,"1:59 PM",58789,5.461,Hawaii,HI
Amy,Female,2002-06-19 00:00:00.000,"3:06 AM",122897,8.222,Hawaii,HI
Janice,Female,1997-06-28 00:00:00.000,"1:48 PM",136032,10.696,Hawaii,HI
Stephen,Male,2015-05-09 00:00:00.000,"7:07 PM",141958,9.078,Hawaii,HI
Ryan,Male,1993-07-20 00:00:00.000,"10:18 PM",139917,11.466,Hawaii,HI
Sharon,Female,2002-03-12 00:00:00.000,"6:32 AM",147635,14.693,Hawaii,HI
Joshua,Male,1984-07-10 00:00:00.000,"7:22 PM",68230,8.047,Hawaii,HI
Clarence,Male,1992-08-20 00:00:00.000,"8:23 PM",124365,8.457,Hawaii,HI
Jonathan,Male,2002-08-15 00:00:00.000,"12:01 AM",104749,11.364,Hawaii,HI
Stephanie,Female,1992-11-26 00:00:00.000,"12:54 AM",122121,7.937,Hawaii,HI
Kathy,Female,1996-10-25 00:00:00.000,"12:59 PM",143541,8.461,Hawaii,HI
Albert,Male,2008-08-14 00:00:00.000,"5:43 PM",137840,9.705,Hawaii,HI
Michael,Male,2011-05-22 00:00:00.000,"10:42 AM",73354,18.357,Hawaii,HI
Richard,Male,1997-07-04 00:00:00.000,"11:47 AM",47647,18.787,Hawaii,HI
Amy,Female,2008-03-30 00:00:00.000,"10:54 PM",106249,15.967,Hawaii,HI
,Female,2013-04-27 00:00:00.000,"6:40 AM",93847,1.085,Hawaii,HI
Beverly,,1995-05-03 00:00:00.000,"5:49 AM",104815,3.38,Hawaii,HI
,Female,1992-04-26 00:00:00.000,"8:01 PM",115436,3.099,Hawaii,HI
Joe,Male,2000-04-14 00:00:00.000,"3:14 PM",50645,11.119,Hawaii,HI
Ashley,Female,1997-08-15 00:00:00.000,"9:48 PM",142415,1.985,Hawaii,HI
Howard,Male,2012-04-09 00:00:00.000,"6:36 AM",37984,2.021,Hawaii,HI
Cheryl,Female,2014-12-03 00:00:00.000,"9:27 AM",71751,15.918,Hawaii,HI
Robert,Male,2007-03-11 00:00:00.000,"11:20 AM",135882,19.944,Hawaii,HI
Sharon,Female,2011-07-01 00:00:00.000,"9:50 AM",46007,19.731,Hawaii,HI
Judith,Female,2007-11-23 00:00:00.000,"1:22 PM",117055,7.461,Hawaii,HI
Nicholas,,1989-09-09 00:00:00.000,"7:12 PM",58478,6.525,Hawaii,HI
Jerry,Male,1995-01-30 00:00:00.000,"7:51 PM",121357,18.845,Hawaii,HI
Craig,Male,2005-11-01 00:00:00.000,"11:31 PM",44857,13.266,Hawaii,HI
Barbara,Female,2002-03-21 00:00:00.000,"8:02 AM",47322,7.25,Hawaii,HI
Eugene,Male,1984-05-24 00:00:00.000,"10:54 AM",81077,2.117,Hawaii,HI
Johnny,Male,2016-02-26 00:00:00.000,"7:39 PM",76394,5.437,Hawaii,HI
Benjamin,Male,2013-05-05 00:00:00.000,"3:28 PM",114356,7.123,Hawaii,HI
Diana,Female,1994-06-13 00:00:00.000,"4:21 PM",41831,4.548,Hawaii,HI
Barbara,,1980-12-10 00:00:00.000,"11:04 PM",90187,14.764,Hawaii,HI
Christine,Female,2003-02-01 00:00:00.000,"1:11 PM",72613,11.126,Hawaii,HI
Sean,Male,2013-02-11 00:00:00.000,"7:07 PM",42748,9.765,Hawaii,HI
Sarah,Female,1980-11-03 00:00:00.000,"2:47 PM",37259,1.763,Hawaii,HI
Roger,Male,2015-08-03 00:00:00.000,"4:56 PM",125033,4.887,Hawaii,HI
,Female,2014-06-24 00:00:00.000,"10:05 AM",38275,10.494,Hawaii,HI
,Male,1980-04-20 00:00:00.000,"1:17 PM",71520,13.248,Hawaii,HI
Donald,Male,1995-07-14 00:00:00.000,"7:51 AM",106472,6.499,Hawaii,HI
Clarence,Male,2015-11-03 00:00:00.000,"12:11 AM",103684,18.654,Hawaii,HI
Scott,Male,1996-11-23 00:00:00.000,"7:36 PM",96111,15.592,Hawaii,HI
Ann,Female,1984-11-04 00:00:00.000,"12:17 PM",90719,6.22,Hawaii,HI
Frank,Male,2003-04-27 00:00:00.000,"12:04 PM",140303,17.07,Hawaii,HI
Joe,Male,1983-07-04 00:00:00.000,"7:32 AM",62161,8.13,Hawaii,HI
Wanda,Female,1993-04-06 00:00:00.000,"3:11 AM",78883,19.695,Hawaii,HI
Jimmy,Male,2013-11-19 00:00:00.000,"7:29 PM",63549,19.624,Hawaii,HI
Amy,,1984-12-25 00:00:00.000,"10:52 AM",63888,18.115,Hawaii,HI
Larry,Male,1999-01-08 00:00:00.000,"2:05 AM",97370,10.458,Hawaii,HI
Gloria,Female,1992-04-12 00:00:00.000,"8:26 PM",66224,15.979,Hawaii,HI
Ruth,Female,1996-12-12 00:00:00.000,"10:07 AM",97915,3.997,Hawaii,HI
Diana,Female,1995-01-19 00:00:00.000,"12:37 AM",86883,18.003,Hawaii,HI
Raymond,Male,2009-02-16 00:00:00.000,"10:38 PM",37812,3.178,Hawaii,HI
Peter,Male,2003-02-22 00:00:00.000,"9:09 AM",56580,8.411,Hawaii,HI
,,1981-09-25 00:00:00.000,"9:59 AM",83895,17.971,Hawaii,HI
Catherine,Female,2013-08-31 00:00:00.000,"7:24 PM",58047,14.858,Hawaii,HI
Diane,Female,1982-07-05 00:00:00.000,"4:56 PM",124889,15.026,Hawaii,HI
Peter,,2014-10-13 00:00:00.000,"9:33 PM",118840,14.509,Hawaii,HI
Steve,Male,1995-08-22 00:00:00.000,"6:58 AM",67780,9.54,Hawaii,HI
Barbara,Female,2004-03-22 00:00:00.000,"8:11 AM",144677,8.696,Hawaii,HI
Helen,,1993-12-02 00:00:00.000,"1:42 PM",45724,1.022,Hawaii,HI
Jimmy,,1983-08-26 00:00:00.000,"2:48 AM",86676,7.175,Hawaii,HI
Christopher,Male,2014-04-23 00:00:00.000,"7:52 AM",82401,7.252,Hawaii,HI
Kathleen,Female,2014-06-13 00:00:00.000,"9:16 AM",35575,14.595,Hawaii,HI
Virginia,Female,2010-05-02 00:00:00.000,"9:10 PM",123649,10.154,Hawaii,HI
Lisa,Female,2005-02-26 00:00:00.000,"6:33 PM",38078,10.28,Hawaii,HI
Earl,Male,2014-02-11 00:00:00.000,"9:03 PM",52620,13.773,Hawaii,HI
Gerald,,1992-01-08 00:00:00.000,"3:50 PM",133366,12.292,Hawaii,HI
Louise,Female,1981-09-18 00:00:00.000,"5:47 AM",91462,8.205,Hawaii,HI
Clarence,Male,1982-08-26 00:00:00.000,"9:47 AM",146589,4.905,Hawaii,HI
Cynthia,Female,1991-09-14 00:00:00.000,"1:08 PM",51633,13.472,Hawaii,HI
Adam,Male,2010-10-08 00:00:00.000,"9:53 PM",45181,3.491,Hawaii,HI
Justin,Male,1999-09-06 00:00:00.000,"10:30 AM",62454,3.459,Hawaii,HI
,Female,2009-12-02 00:00:00.000,"3:30 AM",84746,4.82,Hawaii,HI
Ruby,Female,1999-05-01 00:00:00.000,"3:36 AM",147362,7.851,Hawaii,HI
Amanda,Female,2004-08-01 00:00:00.000,"1:32 PM",80803,14.077,Hawaii,HI
Anna,Female,2008-04-15 00:00:00.000,"2:34 PM",117293,2.366,Hawaii,HI
Roger,Male,2010-07-03 00:00:00.000,"5:11 PM",105689,13.32,Hawaii,HI
Julie,,1999-02-04 00:00:00.000,"5:35 PM",93302,9.048,Hawaii,HI
Joseph,Male,1992-09-10 00:00:00.000,"6:50 PM",102555,3.672,Hawaii,HI
Evelyn,Female,1998-09-22 00:00:00.000,"7:55 PM",51525,10.366,Hawaii,HI
Janice,Female,1984-01-02 00:00:00.000,"9:06 PM",41190,3.311,Hawaii,HI
Sara,Female,1980-02-25 00:00:00.000,"10:50 PM",75484,3.186,Hawaii,HI
Gregory,Male,1984-06-18 00:00:00.000,"3:46 AM",82726,16.304,Hawaii,HI
Philip,Male,1985-07-18 00:00:00.000,"6:36 AM",122319,19.122,Hawaii,HI
Barbara,Female,1991-09-02 00:00:00.000,"3:41 PM",127297,11.905,Hawaii,HI
Amanda,Female,2002-06-07 00:00:00.000,"7:46 AM",109290,13.853,Hawaii,HI
Phyllis,,1985-10-25 00:00:00.000,"7:11 AM",99150,6.007,Hawaii,HI
Anne,Female,1996-10-26 00:00:00.000,"8:09 PM",71930,18.451,Hawaii,HI
Arthur,Male,2014-12-16 00:00:00.000,"4:56 PM",66819,6.639,Hawaii,HI
Jane,Female,1994-06-01 00:00:00.000,"8:39 AM",42424,18.115,Hawaii,HI
Linda,Female,1985-08-18 00:00:00.000,"4:34 AM",51431,13.295,Hawaii,HI
Ashley,Female,1999-11-17 00:00:00.000,"9:18 PM",120675,6.51,Hawaii,HI
Shawn,Male,2009-12-03 00:00:00.000,"10:24 AM",96610,2.097,Hawaii,HI
Kathleen,Female,1996-09-20 00:00:00.000,"3:45 PM",71430,8.572,Hawaii,HI
Sara,,1983-10-07 00:00:00.000,"1:35 PM",87713,18.863,Hawaii,HI
Randy,Male,2002-05-02 00:00:00.000,"7:39 PM",86723,14.842,Hawaii,HI
Andrew,Male,1985-03-29 00:00:00.000,"6:57 PM",43414,7.563,Hawaii,HI
Marilyn,Female,2006-08-09 00:00:00.000,"11:24 AM",87145,17.33,Hawaii,HI
Johnny,Male,1995-01-08 00:00:00.000,"1:35 PM",91124,12.986,Hawaii,HI
,Female,1980-04-01 00:00:00.000,"8:04 PM",48141,12.605,Hawaii,HI
Susan,Female,1986-04-18 00:00:00.000,"9:31 AM",90829,19.142,Hawaii,HI
Ruby,Female,1980-07-07 00:00:00.000,"3:42 AM",101262,6.773,Hawaii,HI
Kelly,Female,1996-08-16 00:00:00.000,"3:09 AM",41427,1.431,Hawaii,HI
Jonathan,Male,1995-04-06 00:00:00.000,"10:38 PM",56993,18.623,Hawaii,HI
Raymond,Male,1996-01-13 00:00:00.000,"4:14 PM",114244,16.69,Hawaii,HI
Kimberly,Female,1981-12-30 00:00:00.000,"4:51 AM",81800,5.435,Hawaii,HI
,Female,2009-01-13 00:00:00.000,"1:01 PM",118736,7.421,Hawaii,HI
John,Male,1995-01-22 00:00:00.000,"12:17 AM",66077,5.809,Hawaii,HI
Michael,Male,1993-07-30 00:00:00.000,"5:35 PM",35013,14.879,Hawaii,HI
Jerry,Male,2003-05-04 00:00:00.000,"4:29 AM",98393,11.393,Hawaii,HI
Amanda,Female,1982-03-17 00:00:00.000,"11:46 PM",107111,1.438,Hawaii,HI
Harold,Male,2010-10-18 00:00:00.000,"8:45 PM",65673,1.187,Hawaii,HI
Harry,Male,1985-01-27 00:00:00.000,"8:18 PM",65482,18.089,Hawaii,HI
Ernest,Male,1990-01-28 00:00:00.000,"12:08 AM",81919,15.118,Hawaii,HI
Harry,Male,1982-11-19 00:00:00.000,"11:25 AM",59277,10.2,Hawaii,HI
Diane,Female,1988-02-02 00:00:00.000,"6:14 PM",49501,13.506,Hawaii,HI
Jack,Male,2012-05-30 00:00:00.000,"3:17 AM",70367,18.266,Hawaii,HI
Shirley,Female,1988-04-16 00:00:00.000,"11:09 AM",132156,2.754,Hawaii,HI
Rose,Female,2004-10-30 00:00:00.000,"4:34 PM",56961,7.585,Hawaii,HI
Cheryl,Female,1982-07-23 00:00:00.000,"6:28 AM",98841,8.945,Hawaii,HI
Cynthia,Female,1980-05-23 00:00:00.000,"3:19 AM",78226,2.419,Hawaii,HI
Sandra,Female,1995-04-24 00:00:00.000,"7:14 PM",116931,9.657,Hawaii,HI
Andrea,Female,1994-10-30 00:00:00.000,"11:23 AM",87575,13.346,Hawaii,HI
Rachel,Female,1988-04-22 00:00:00.000,"12:01 PM",110924,7.808,Hawaii,HI
Justin,Male,1981-05-24 00:00:00.000,"11:15 PM",78351,15.221,Hawaii,HI
Marie,Female,2000-11-23 00:00:00.000,"5:06 AM",125574,4.644,Hawaii,HI
Louis,Male,2011-04-15 00:00:00.000,"5:02 AM",95198,2.075,Hawaii,HI
Nancy,Female,1985-05-07 00:00:00.000,"10:20 PM",121006,3.512,Hawaii,HI
Mark,Male,1984-10-03 00:00:00.000,"5:31 AM",95728,6.752,Hawaii,HI
Teresa,Female,1987-06-24 00:00:00.000,"7:37 PM",69740,8.294,Hawaii,HI
Frances,Female,2001-07-21 00:00:00.000,"2:34 AM",91996,11.506,Hawaii,HI
,Female,1990-10-11 00:00:00.000,"10:57 PM",98385,10.925,Hawaii,HI
Barbara,,1994-12-20 00:00:00.000,"10:09 AM",90556,15.749,Hawaii,HI
Christine,,1980-06-15 00:00:00.000,"6:00 PM",50366,9.862,Hawaii,HI
Bobby,,2003-07-21 00:00:00.000,"3:50 PM",84232,15.704,Hawaii,HI
Carl,,1991-10-26 00:00:00.000,"8:11 AM",100888,12.49,Hawaii,HI
Bruce,Male,2013-03-15 00:00:00.000,"11:13 PM",141335,15.427,Hawaii,HI
Rose,Female,1982-05-20 00:00:00.000,"9:14 AM",97691,2.142,Hawaii,HI
Mildred,Female,1981-02-21 00:00:00.000,"3:30 AM",47266,10.256,Hawaii,HI
,Male,1983-10-13 00:00:00.000,"11:59 PM",139754,12.74,Hawaii,HI
,Female,1993-10-24 00:00:00.000,"5:17 PM",116236,17.274,Hawaii,HI
Todd,Male,2010-02-16 00:00:00.000,"11:29 AM",103405,15.91,Hawaii,HI
Alan,Male,2012-02-17 00:00:00.000,"12:26 AM",41453,10.084,Hawaii,HI
Elizabeth,,1981-02-16 00:00:00.000,"3:58 AM",52730,12.525,Hawaii,HI
Julie,,2000-10-21 00:00:00.000,"1:15 AM",60361,7.099,Hawaii,HI
Teresa,,1992-01-03 00:00:00.000,"3:47 PM",63103,11.378,Hawaii,HI
Eric,Male,2004-11-12 00:00:00.000,"9:16 PM",65168,11.513,Hawaii,HI
Edward,Male,2001-08-30 00:00:00.000,"1:24 AM",73105,6.083,Hawaii,HI
Kimberly,Female,1986-12-06 00:00:00.000,"2:23 PM",37916,12.929,Hawaii,HI
Kathy,Female,2001-01-14 00:00:00.000,"5:11 AM",45682,1.451,Hawaii,HI
Peter,Male,1992-11-24 00:00:00.000,"5:43 PM",69297,1.268,Hawaii,HI
Beverly,Female,1990-10-22 00:00:00.000,"2:45 PM",59070,19.064,Hawaii,HI
Ralph,Male,2012-03-07 00:00:00.000,"2:25 AM",81215,8.4,Hawaii,HI
Justin,Male,1997-08-10 00:00:00.000,"11:00 PM",128036,18.824,Hawaii,HI
Irene,Female,2005-06-23 00:00:00.000,"11:03 AM",89780,8.999,Hawaii,HI
Irene,Female,2006-11-29 00:00:00.000,"2:14 PM",125018,9.601,Hawaii,HI
Jeremy,Male,1997-11-26 00:00:00.000,"8:22 AM",133033,12.2,Hawaii,HI
Cynthia,Female,2015-06-29 00:00:00.000,"6:38 AM",82408,8.701,Hawaii,HI
,Female,1997-04-13 00:00:00.000,"8:03 AM",131755,2.93,Hawaii,HI
Anne,Female,1984-11-21 00:00:00.000,"12:30 PM",128305,16.636,Hawaii,HI
,,1988-09-02 00:00:00.000,"12:49 PM",147309,1.702,Hawaii,HI
Debra,Female,1983-03-12 00:00:00.000,"12:19 PM",74911,19.513,Hawaii,HI
Michael,Male,1988-07-13 00:00:00.000,"1:48 PM",47079,2.617,Hawaii,HI
Jason,,2008-03-06 00:00:00.000,"1:20 AM",82873,1.869,Hawaii,HI
Rebecca,Female,1990-02-23 00:00:00.000,"3:21 PM",134673,6.878,Hawaii,HI
Andrea,Female,2011-11-17 00:00:00.000,"2:37 PM",123591,6.5,Hawaii,HI
Carl,Male,1987-03-30 00:00:00.000,"5:59 PM",75598,19.289,Hawaii,HI
Randy,Male,2000-09-27 00:00:00.000,"3:04 AM",89831,13.047,Hawaii,HI
Marilyn,Female,1984-07-02 00:00:00.000,"4:06 PM",92430,2.924,Hawaii,HI
Wayne,Male,2009-09-02 00:00:00.000,"1:37 AM",126956,18.396,Hawaii,HI
Frances,Female,1996-11-12 00:00:00.000,"6:08 PM",112467,1.433,Hawaii,HI
Amanda,,1991-08-11 00:00:00.000,"2:15 PM",46665,19.391,Hawaii,HI
Kathleen,Female,2004-08-28 00:00:00.000,"10:49 AM",42553,3.756,Hawaii,HI
Amanda,Female,1995-01-25 00:00:00.000,"5:06 AM",102081,5.203,Hawaii,HI
Amanda,,2010-03-16 00:00:00.000,"9:17 AM",135118,15.108,Hawaii,HI
Shawn,Male,1987-09-29 00:00:00.000,"10:11 PM",71975,9.77,Hawaii,HI
Katherine,Female,1996-08-13 00:00:00.000,"12:21 AM",149908,18.912,Hawaii,HI
Anna,,1985-03-13 00:00:00.000,"9:19 AM",45418,10.162,Hawaii,HI
Elizabeth,Female,2010-02-21 00:00:00.000,"7:02 AM",79145,19.78,Hawaii,HI
Donald,Male,1988-04-06 00:00:00.000,"10:00 AM",122920,5.32,Hawaii,HI
Gregory,Male,1999-11-15 00:00:00.000,"5:22 PM",128031,15.857,Hawaii,HI
Ruth,Female,2004-02-17 00:00:00.000,"5:38 AM",59969,14.064,Hawaii,HI
Cynthia,Female,1986-07-05 00:00:00.000,"1:24 AM",35381,11.749,Hawaii,HI
Deborah,Female,1985-11-21 00:00:00.000,"1:40 PM",113129,17.371,Hawaii,HI
Willie,Male,2009-12-05 00:00:00.000,"5:39 AM",141932,1.017,Hawaii,HI
Debra,Female,2006-05-28 00:00:00.000,"6:51 AM",42296,16.922,Hawaii,HI
Carl,Male,1984-12-14 00:00:00.000,"8:49 PM",63395,11.411,Hawaii,HI
Walter,Male,2007-09-24 00:00:00.000,"11:16 PM",125382,13.613,Hawaii,HI
Lisa,Female,1982-02-09 00:00:00.000,"6:44 PM",113592,17.108,Hawaii,HI
Rebecca,Female,2000-03-05 00:00:00.000,"10:33 AM",46750,11.367,Hawaii,HI
Jessica,Female,1986-10-19 00:00:00.000,"9:58 PM",90285,13.591,Hawaii,HI
Steve,,2009-08-27 00:00:00.000,"3:41 PM",53692,4.785,Hawaii,HI
Mary,,1986-12-24 00:00:00.000,"7:02 PM",100341,6.662,Hawaii,HI
Craig,Male,1995-08-21 00:00:00.000,"2:38 AM",123876,4.225,Hawaii,HI
Katherine,Female,2000-12-19 00:00:00.000,"1:40 AM",41643,4.659,Hawaii,HI
Andrea,Female,1989-08-31 00:00:00.000,"11:10 PM",113760,12.866,Hawaii,HI
Timothy,Male,2010-10-06 00:00:00.000,"10:49 PM",49473,12.463,Hawaii,HI
Anthony,Male,2013-02-13 00:00:00.000,"1:35 PM",146141,3.645,Hawaii,HI
Harold,,2004-02-04 00:00:00.000,"11:02 AM",79459,7.776,Hawaii,HI
Douglas,,2009-02-04 00:00:00.000,"2:03 AM",104496,14.771,Hawaii,HI
James,Male,2001-12-05 00:00:00.000,"7:06 AM",67789,17.105,Hawaii,HI
Joseph,,1982-03-28 00:00:00.000,"1:05 PM",86564,11.879,Hawaii,HI
Martha,Female,2001-09-14 00:00:00.000,"3:22 AM",135758,14.782,Hawaii,HI
Laura,Female,2000-07-12 00:00:00.000,"6:07 PM",84672,3.96,Hawaii,HI
Robert,Male,1982-11-05 00:00:00.000,"12:41 PM",111580,10.982,Hawaii,HI
Ralph,Male,1996-03-24 00:00:00.000,"11:54 AM",50455,16.248,Hawaii,HI
,Male,2012-08-28 00:00:00.000,"7:56 PM",88733,1.932,Hawaii,HI
Diane,Female,2009-10-30 00:00:00.000,"6:56 PM",130577,12.791,Hawaii,HI
Annie,Female,1992-06-06 00:00:00.000,"10:04 AM",138925,9.801,Hawaii,HI
Jacqueline,Female,1994-09-20 00:00:00.000,"6:07 PM",62371,15.77,Hawaii,HI
Brenda,Female,1984-04-17 00:00:00.000,"7:12 AM",87715,2.675,Hawaii,HI
Lori,Female,2002-09-11 00:00:00.000,"7:36 AM",66029,3.345,Hawaii,HI
Albert,Male,1992-06-17 00:00:00.000,"3:25 AM",86818,14.301,Hawaii,HI
Frank,Male,2002-11-23 00:00:00.000,"6:10 PM",75147,17.398,Hawaii,HI
Deborah,Female,2000-04-23 00:00:00.000,"6:55 PM",105573,5.268,Hawaii,HI
Robin,,2005-12-20 00:00:00.000,"2:42 PM",41230,6.611,Hawaii,HI
Alice,Female,2016-01-21 00:00:00.000,"5:07 PM",117787,10.485,Hawaii,HI
,Male,1989-10-20 00:00:00.000,"9:37 AM",88086,19.387,Hawaii,HI
Paul,,2011-02-18 00:00:00.000,"12:23 PM",91462,18.704,Hawaii,HI
,Male,1996-12-27 00:00:00.000,"7:07 AM",139959,8.992,Hawaii,HI
Brian,Male,2007-04-07 00:00:00.000,"10:47 PM",93901,17.821,Hawaii,HI
Julie,,1980-05-08 00:00:00.000,"6:31 AM",50529,17.263,Hawaii,HI
Bruce,Male,2007-01-28 00:00:00.000,"11:10 PM",134988,13.926,Hawaii,HI
Joan,Female,2007-10-02 00:00:00.000,"2:53 AM",120941,3.694,Hawaii,HI
Harold,Male,2007-05-15 00:00:00.000,"6:37 PM",118753,8.162,Hawaii,HI
Alice,Female,1995-10-16 00:00:00.000,"9:19 PM",92799,2.782,Hawaii,HI
Barbara,Female,2011-11-12 00:00:00.000,"12:35 AM",85718,13.326,Hawaii,HI
Sarah,Female,1999-04-06 00:00:00.000,"11:17 AM",109517,5.146,Hawaii,HI
Samuel,Male,2012-05-25 00:00:00.000,"4:40 PM",85550,11.593,Hawaii,HI
,Male,1990-05-23 00:00:00.000,"2:09 AM",136655,9.801,Hawaii,HI
Barbara,,2002-08-02 00:00:00.000,"5:13 AM",43312,8.218,Hawaii,HI
Amy,,1984-05-19 00:00:00.000,"11:47 AM",102839,10.385,Hawaii,HI
Frank,Male,2009-03-02 00:00:00.000,"9:15 PM",78891,7.927,Hawaii,HI
Robin,,2005-09-16 00:00:00.000,"1:26 AM",93201,11.712,Hawaii,HI
Debra,Female,2011-03-17 00:00:00.000,"1:12 PM",84693,6.976,Hawaii,HI
Brandon,,2004-05-31 00:00:00.000,"3:36 PM",73587,9.769,Hawaii,HI
Thomas,Male,1991-09-07 00:00:00.000,"9:51 AM",65251,11.211,Hawaii,HI
Harry,Male,2015-09-23 00:00:00.000,"1:36 AM",129148,15.193,Hawaii,HI
Todd,Male,1993-07-04 00:00:00.000,"6:53 PM",128175,18.473,Hawaii,HI
Patricia,Female,1998-03-07 00:00:00.000,"1:10 AM",75825,7.839,Hawaii,HI
Steve,Male,2002-01-11 00:00:00.000,"9:17 PM",51821,1.197,Hawaii,HI
,Male,1995-04-07 00:00:00.000,"4:32 AM",60411,12.048,Hawaii,HI
Edward,Male,1997-11-27 00:00:00.000,"1:00 AM",58327,17.095,Hawaii,HI
Karen,Female,2014-01-09 00:00:00.000,"10:09 PM",46478,16.552,Hawaii,HI
Martin,,2001-02-06 00:00:00.000,"4:17 AM",123963,15.745,Hawaii,HI
Ann,Female,1994-09-28 00:00:00.000,"5:44 AM",79796,9.851,Hawaii,HI
Jonathan,Male,1984-07-30 00:00:00.000,"6:02 PM",83809,12.922,Hawaii,HI
Peter,Male,1982-03-22 00:00:00.000,"7:28 AM",77933,13.132,Hawaii,HI
Eric,Male,1993-06-15 00:00:00.000,"3:56 AM",51070,13.806,Hawaii,HI
Jason,,1988-04-15 00:00:00.000,"8:16 PM",97480,11.518,Hawaii,HI
Terry,Male,2010-10-21 00:00:00.000,"11:18 PM",58357,7.969,Hawaii,HI
John,Male,1999-01-29 00:00:00.000,"3:07 AM",67165,13.001,Hawaii,HI
Marie,Female,1983-04-08 00:00:00.000,"2:01 PM",145988,18.685,Hawaii,HI
Harold,Male,2010-04-16 00:00:00.000,"5:13 AM",147417,11.626,Hawaii,HI
Joshua,Male,1997-06-27 00:00:00.000,"3:23 PM",95003,5.197,Hawaii,HI
Brandon,,1992-09-05 00:00:00.000,"2:32 AM",144187,11.416,Hawaii,HI
Andrea,Female,2001-12-10 00:00:00.000,"6:40 AM",37888,13.47,Hawaii,HI
Jeremy,Male,1991-05-19 00:00:00.000,"1:40 PM",131513,1.876,Hawaii,HI
Daniel,Male,2016-02-29 00:00:00.000,"4:04 AM",77287,13.0,Hawaii,HI
Roy,Male,2004-05-10 00:00:00.000,"1:22 PM",46875,12.942,Hawaii,HI
Dorothy,Female,2008-10-08 00:00:00.000,"12:22 AM",82744,19.111,Hawaii,HI
Steven,Male,1986-09-07 00:00:00.000,"12:32 AM",43252,18.892,Hawaii,HI
Nicole,Female,2009-04-26 00:00:00.000,"12:40 AM",66047,18.674,Hawaii,HI
Ann,Female,2001-07-16 00:00:00.000,"9:27 AM",118431,12.772,Hawaii,HI
Henry,Male,1986-05-12 00:00:00.000,"2:04 AM",59943,1.432,Hawaii,HI
,Male,2009-06-17 00:00:00.000,"1:00 PM",136681,3.655,Hawaii,HI
,Female,1994-12-18 00:00:00.000,"8:42 PM",138807,1.4,Hawaii,HI
Barbara,Female,2002-11-26 00:00:00.000,"5:32 AM",82884,6.837,Hawaii,HI
Judy,Female,2011-04-05 00:00:00.000,"1:44 AM",48668,11.716,Hawaii,HI
Lawrence,Male,2011-07-23 00:00:00.000,"3:41 AM",122971,14.618,Hawaii,HI
Joseph,Male,2010-10-10 00:00:00.000,"11:12 PM",107050,12.737,Hawaii,HI
Carlos,Male,1981-01-25 00:00:00.000,"10:00 AM",138598,14.737,Hawaii,HI
Russell,,2009-05-09 00:00:00.000,"11:59 AM",149456,3.533,Hawaii,HI
